University,year,Rank,Score
UNIVERSITY OF LUCERNE,2010,698.0,3.0
UNIVERSITY OF LUCERNE,2011,736.0,3.0
UNIVERSITY OF LUCERNE,2012,751.0,3.0
UNIVERSITY OF LUCERNE,2013,628.0,5.0
UNIVERSITY OF LUCERNE,2014,510.0,9.0
UNIVERSITY OF LUCERNE,2015,512.0,10.0
UNIVERSITY OF LUCERNE,2016,476.0,12.0
UNIVERSITY OF LUCERNE,2017,446.0,12.0
UNIVERSITY OF LUGANO,2004,432.0,4.0
UNIVERSITY OF LUGANO,2005,352.0,7.0
UNIVERSITY OF LUGANO,2006,324.0,9.0
UNIVERSITY OF LUGANO,2007,305.0,11.0
UNIVERSITY OF LUGANO,2008,301.0,14.0
UNIVERSITY OF LUGANO,2009,312.0,14.0
UNIVERSITY OF LUGANO,2010,312.0,16.0
UNIVERSITY OF LUGANO,2011,333.0,16.0
UNIVERSITY OF LUGANO,2012,276.0,24.0
UNIVERSITY OF LUGANO,2013,263.0,30.0
UNIVERSITY OF LUGANO,2014,287.0,30.0
UNIVERSITY OF LUGANO,2015,290.0,31.0
UNIVERSITY OF LUGANO,2016,270.0,37.0
UNIVERSITY OF LUGANO,2017,295.0,27.0
UNIVERSITY OF LUMIERE LYON II,2013,754.0,3.0
UNIVERSITY OF LUMIERE LYON II,2014,785.0,3.0
UNIVERSITY OF LUMIERE LYON II,2015,799.0,3.0
UNIVERSITY OF LUMIERE LYON II,2016,826.0,3.0
UNIVERSITY OF LUMIERE LYON II,2017,783.0,3.0
UNIVERSITY OF LUNEBERG,2007,687.0,2.0
UNIVERSITY OF LUNEBERG,2008,742.0,2.0
UNIVERSITY OF LUNEBERG,2009,642.0,3.0
UNIVERSITY OF LUNEBERG,2010,598.0,4.0
UNIVERSITY OF LUNEBERG,2011,643.0,4.0
UNIVERSITY OF LUNEBERG,2012,780.0,2.0
UNIVERSITY OF LUNEBERG,2013,830.0,2.0
UNIVERSITY OF LUNEBERG,2014,959.0,1.0
UNIVERSITY OF LUXEMBURG,2004,700.0,1.0
UNIVERSITY OF LUXEMBURG,2005,554.0,2.0
UNIVERSITY OF LUXEMBURG,2006,440.0,4.0
UNIVERSITY OF LUXEMBURG,2007,409.0,6.0
UNIVERSITY OF LUXEMBURG,2008,371.0,9.0
UNIVERSITY OF LUXEMBURG,2009,347.0,12.0
UNIVERSITY OF LUXEMBURG,2010,265.0,22.0
UNIVERSITY OF LUXEMBURG,2011,211.0,34.0
UNIVERSITY OF LUXEMBURG,2012,219.0,36.0
UNIVERSITY OF LUXEMBURG,2013,204.0,44.0
UNIVERSITY OF LUXEMBURG,2014,203.0,46.0
UNIVERSITY OF LUXEMBURG,2015,234.0,41.0
UNIVERSITY OF LUXEMBURG,2016,275.0,36.0
UNIVERSITY OF LUXEMBURG,2017,262.0,32.0
UNIVERSITY OF LYON,1999,244.0,6.0
UNIVERSITY OF LYON,2000,269.0,6.0
UNIVERSITY OF LYON,2001,304.0,6.0
UNIVERSITY OF LYON,2002,304.0,6.0
UNIVERSITY OF LYON,2003,283.0,8.0
UNIVERSITY OF LYON,2004,454.0,3.0
UNIVERSITY OF LYON,2005,456.0,4.0
UNIVERSITY OF LYON,2006,448.0,4.0
UNIVERSITY OF LYON,2007,438.0,5.0
UNIVERSITY OF LYON,2008,376.0,9.0
UNIVERSITY OF LYON,2009,359.0,11.0
UNIVERSITY OF LYON,2010,339.0,14.0
UNIVERSITY OF LYON,2011,308.0,18.0
UNIVERSITY OF LYON,2012,239.0,31.0
UNIVERSITY OF LYON,2013,294.0,25.0
UNIVERSITY OF LYON,2014,268.0,33.0
UNIVERSITY OF LYON,2015,262.0,37.0
UNIVERSITY OF LYON,2016,288.0,34.0
UNIVERSITY OF LYON,2017,337.0,20.0
UNIVERSITY OF MACAU,2004,749.0,1.0
UNIVERSITY OF MACAU,2005,779.0,1.0
UNIVERSITY OF MACAU,2006,642.0,2.0
UNIVERSITY OF MACAU,2007,518.0,3.0
UNIVERSITY OF MACAU,2008,578.0,3.0
UNIVERSITY OF MACAU,2009,632.0,3.0
UNIVERSITY OF MACAU,2010,682.0,3.0
UNIVERSITY OF MACAU,2011,813.0,2.0
UNIVERSITY OF MACAU,2012,1089.0,0.0
UNIVERSITY OF MACAU,2013,737.0,3.0
UNIVERSITY OF MACAU,2014,546.0,8.0
UNIVERSITY OF MACAU,2015,452.0,13.0
UNIVERSITY OF MACAU,2016,451.0,14.0
UNIVERSITY OF MACAU,2017,410.0,14.0
UNIVERSITY OF MACEDONIA,2004,737.0,1.0
UNIVERSITY OF MACEDONIA,2005,558.0,2.0
UNIVERSITY OF MACEDONIA,2006,586.0,2.0
UNIVERSITY OF MACEDONIA,2007,615.0,2.0
UNIVERSITY OF MACEDONIA,2008,488.0,5.0
UNIVERSITY OF MACEDONIA,2009,428.0,8.0
UNIVERSITY OF MACEDONIA,2010,485.0,7.0
UNIVERSITY OF MACEDONIA,2011,405.0,11.0
UNIVERSITY OF MACEDONIA,2012,335.0,18.0
UNIVERSITY OF MACEDONIA,2013,320.0,23.0
UNIVERSITY OF MACEDONIA,2014,364.0,19.0
UNIVERSITY OF MACEDONIA,2015,343.0,23.0
UNIVERSITY OF MACEDONIA,2016,358.0,21.0
UNIVERSITY OF MACEDONIA,2017,404.0,15.0
UNIVERSITY OF MACERATA,2007,597.0,2.0
UNIVERSITY OF MACERATA,2008,648.0,2.0
UNIVERSITY OF MACERATA,2009,543.0,4.0
UNIVERSITY OF MACERATA,2010,584.0,4.0
UNIVERSITY OF MACERATA,2011,621.0,4.0
UNIVERSITY OF MACERATA,2012,828.0,2.0
UNIVERSITY OF MACERATA,2013,823.0,2.0
UNIVERSITY OF MACERATA,2014,1091.0,0.0
UNIVERSITY OF MACERATA,2015,1144.0,0.0
UNIVERSITY OF MACERATA,2016,1053.0,1.0
UNIVERSITY OF MACERATA,2017,1016.0,1.0
UNIVERSITY OF MAGDEBURG,1999,435.0,2.0
UNIVERSITY OF MAGDEBURG,2000,246.0,7.0
UNIVERSITY OF MAGDEBURG,2001,276.0,7.0
UNIVERSITY OF MAGDEBURG,2002,265.0,8.0
UNIVERSITY OF MAGDEBURG,2003,261.0,10.0
UNIVERSITY OF MAGDEBURG,2004,294.0,9.0
UNIVERSITY OF MAGDEBURG,2005,484.0,3.0
UNIVERSITY OF MAGDEBURG,2006,430.0,4.0
UNIVERSITY OF MAGDEBURG,2007,392.0,7.0
UNIVERSITY OF MAGDEBURG,2008,423.0,6.0
UNIVERSITY OF MAGDEBURG,2009,391.0,9.0
UNIVERSITY OF MAGDEBURG,2010,313.0,16.0
UNIVERSITY OF MAGDEBURG,2011,317.0,18.0
UNIVERSITY OF MAGDEBURG,2012,341.0,17.0
UNIVERSITY OF MAGDEBURG,2013,318.0,23.0
UNIVERSITY OF MAGDEBURG,2014,297.0,28.0
UNIVERSITY OF MAGDEBURG,2015,344.0,23.0
UNIVERSITY OF MAGDEBURG,2016,355.0,21.0
UNIVERSITY OF MAGDEBURG,2017,356.0,18.0
UNIVERSITY OF MAINE,1999,631.0,0.0
UNIVERSITY OF MAINE,2000,343.0,4.0
UNIVERSITY OF MAINE,2001,334.0,5.0
UNIVERSITY OF MAINE,2002,311.0,6.0
UNIVERSITY OF MAINE,2003,284.0,8.0
UNIVERSITY OF MAINE,2004,245.0,12.0
UNIVERSITY OF MAINE,2005,257.0,12.0
UNIVERSITY OF MAINE,2006,248.0,15.0
UNIVERSITY OF MAINE,2007,269.0,15.0
UNIVERSITY OF MAINE,2008,279.0,15.0
UNIVERSITY OF MAINE,2009,346.0,12.0
UNIVERSITY OF MAINE,2010,411.0,10.0
UNIVERSITY OF MAINE,2011,485.0,7.0
UNIVERSITY OF MAINE,2012,511.0,8.0
UNIVERSITY OF MAINE,2013,521.0,8.0
UNIVERSITY OF MAINE,2014,539.0,8.0
UNIVERSITY OF MAINE,2015,511.0,10.0
UNIVERSITY OF MAINE,2016,533.0,9.0
UNIVERSITY OF MAINE,2017,543.0,7.0
UNIVERSITY OF MAINE LE MANS,2006,858.0,0.0
UNIVERSITY OF MAINE LE MANS,2007,888.0,0.0
UNIVERSITY OF MAINE LE MANS,2008,974.0,0.0
UNIVERSITY OF MAINE LE MANS,2009,988.0,0.0
UNIVERSITY OF MAINE LE MANS,2010,792.0,2.0
UNIVERSITY OF MAINE LE MANS,2011,870.0,1.0
UNIVERSITY OF MAINE LE MANS,2012,891.0,1.0
UNIVERSITY OF MAINE LE MANS,2013,810.0,2.0
UNIVERSITY OF MAINE LE MANS,2014,834.0,2.0
UNIVERSITY OF MAINE LE MANS,2015,1006.0,1.0
UNIVERSITY OF MAINE LE MANS,2016,1029.0,1.0
UNIVERSITY OF MAINE LE MANS,2017,994.0,1.0
UNIVERSITY OF MAINZ,1999,572.0,0.0
UNIVERSITY OF MAINZ,2000,651.0,0.0
UNIVERSITY OF MAINZ,2001,654.0,1.0
UNIVERSITY OF MAINZ,2002,425.0,3.0
UNIVERSITY OF MAINZ,2003,394.0,4.0
UNIVERSITY OF MAINZ,2004,372.0,5.0
UNIVERSITY OF MAINZ,2005,337.0,8.0
UNIVERSITY OF MAINZ,2006,356.0,7.0
UNIVERSITY OF MAINZ,2007,396.0,7.0
UNIVERSITY OF MAINZ,2008,471.0,5.0
UNIVERSITY OF MAINZ,2009,489.0,5.0
UNIVERSITY OF MAINZ,2010,518.0,6.0
UNIVERSITY OF MAINZ,2011,392.0,12.0
UNIVERSITY OF MAINZ,2012,337.0,18.0
UNIVERSITY OF MAINZ,2013,371.0,18.0
UNIVERSITY OF MAINZ,2014,351.0,20.0
UNIVERSITY OF MAINZ,2015,369.0,19.0
UNIVERSITY OF MAINZ,2016,436.0,15.0
UNIVERSITY OF MAINZ,2017,520.0,8.0
UNIVERSITY OF MALAGA,1999,396.0,2.0
UNIVERSITY OF MALAGA,2000,420.0,2.0
UNIVERSITY OF MALAGA,2001,410.0,3.0
UNIVERSITY OF MALAGA,2002,353.0,5.0
UNIVERSITY OF MALAGA,2003,373.0,5.0
UNIVERSITY OF MALAGA,2004,374.0,5.0
UNIVERSITY OF MALAGA,2005,371.0,6.0
UNIVERSITY OF MALAGA,2006,319.0,9.0
UNIVERSITY OF MALAGA,2007,377.0,7.0
UNIVERSITY OF MALAGA,2008,404.0,7.0
UNIVERSITY OF MALAGA,2009,475.0,6.0
UNIVERSITY OF MALAGA,2010,470.0,7.0
UNIVERSITY OF MALAGA,2011,569.0,5.0
UNIVERSITY OF MALAGA,2012,588.0,5.0
UNIVERSITY OF MALAGA,2013,545.0,7.0
UNIVERSITY OF MALAGA,2014,491.0,10.0
UNIVERSITY OF MALAGA,2015,527.0,9.0
UNIVERSITY OF MALAGA,2016,546.0,8.0
UNIVERSITY OF MALAGA,2017,510.0,8.0
UNIVERSITY OF MALAWI,2008,795.0,1.0
UNIVERSITY OF MALAWI,2009,801.0,1.0
UNIVERSITY OF MALAWI,2010,840.0,1.0
UNIVERSITY OF MALAWI,2011,868.0,1.0
UNIVERSITY OF MALAWI,2012,890.0,1.0
UNIVERSITY OF MALAWI,2016,823.0,3.0
UNIVERSITY OF MALAWI,2017,777.0,3.0
UNIVERSITY OF MALAYA,2003,512.0,2.0
UNIVERSITY OF MALAYA,2004,519.0,2.0
UNIVERSITY OF MALAYA,2005,542.0,2.0
UNIVERSITY OF MALAYA,2006,572.0,2.0
UNIVERSITY OF MALAYA,2007,496.0,4.0
UNIVERSITY OF MALAYA,2008,735.0,2.0
UNIVERSITY OF MALAYA,2009,802.0,1.0
UNIVERSITY OF MALAYA,2010,841.0,1.0
UNIVERSITY OF MALAYA,2011,869.0,1.0
UNIVERSITY OF MALAYA,2013,1078.0,0.0
UNIVERSITY OF MALAYA,2014,1091.0,0.0
UNIVERSITY OF MALAYA,2015,1144.0,0.0
UNIVERSITY OF MALAYA,2016,1153.0,0.0
UNIVERSITY OF MALAYA,2017,1105.0,0.0
UNIVERSITY OF MANCHESTER,1999,191.0,8.0
UNIVERSITY OF MANCHESTER,2000,188.0,11.0
UNIVERSITY OF MANCHESTER,2001,195.0,14.0
UNIVERSITY OF MANCHESTER,2002,186.0,15.0
UNIVERSITY OF MANCHESTER,2003,171.0,18.0
UNIVERSITY OF MANCHESTER,2004,155.0,23.0
UNIVERSITY OF MANCHESTER,2005,136.0,30.0
UNIVERSITY OF MANCHESTER,2006,124.0,36.0
UNIVERSITY OF MANCHESTER,2007,119.0,44.0
UNIVERSITY OF MANCHESTER,2008,132.0,47.0
UNIVERSITY OF MANCHESTER,2009,120.0,60.0
UNIVERSITY OF MANCHESTER,2010,128.0,59.0
UNIVERSITY OF MANCHESTER,2011,137.0,59.0
UNIVERSITY OF MANCHESTER,2012,141.0,63.0
UNIVERSITY OF MANCHESTER,2013,153.0,64.0
UNIVERSITY OF MANCHESTER,2014,155.0,64.0
UNIVERSITY OF MANCHESTER,2015,137.0,81.0
UNIVERSITY OF MANCHESTER,2016,137.0,86.0
UNIVERSITY OF MANCHESTER,2017,143.0,70.0
UNIVERSITY OF MANITOBA,1999,452.0,1.0
UNIVERSITY OF MANITOBA,2000,500.0,1.0
UNIVERSITY OF MANITOBA,2001,484.0,2.0
UNIVERSITY OF MANITOBA,2002,642.0,1.0
UNIVERSITY OF MANITOBA,2003,585.0,1.0
UNIVERSITY OF MANITOBA,2004,409.0,4.0
UNIVERSITY OF MANITOBA,2005,426.0,4.0
UNIVERSITY OF MANITOBA,2006,456.0,4.0
UNIVERSITY OF MANITOBA,2007,432.0,5.0
UNIVERSITY OF MANITOBA,2008,447.0,6.0
UNIVERSITY OF MANITOBA,2009,595.0,3.0
UNIVERSITY OF MANITOBA,2010,478.0,7.0
UNIVERSITY OF MANITOBA,2011,457.0,8.0
UNIVERSITY OF MANITOBA,2012,477.0,8.0
UNIVERSITY OF MANITOBA,2013,553.0,7.0
UNIVERSITY OF MANITOBA,2014,506.0,9.0
UNIVERSITY OF MANITOBA,2015,517.0,9.0
UNIVERSITY OF MANITOBA,2016,480.0,12.0
UNIVERSITY OF MANITOBA,2017,477.0,10.0
UNIVERSITY OF MANNHEIM,1999,106.0,20.0
UNIVERSITY OF MANNHEIM,2000,88.0,31.0
UNIVERSITY OF MANNHEIM,2001,92.0,38.0
UNIVERSITY OF MANNHEIM,2002,91.0,43.0
UNIVERSITY OF MANNHEIM,2003,103.0,37.0
UNIVERSITY OF MANNHEIM,2004,103.0,39.0
UNIVERSITY OF MANNHEIM,2005,111.0,39.0
UNIVERSITY OF MANNHEIM,2006,118.0,42.0
UNIVERSITY OF MANNHEIM,2007,99.0,54.0
UNIVERSITY OF MANNHEIM,2008,98.0,60.0
UNIVERSITY OF MANNHEIM,2009,104.0,69.0
UNIVERSITY OF MANNHEIM,2010,83.0,95.0
UNIVERSITY OF MANNHEIM,2011,81.0,111.0
UNIVERSITY OF MANNHEIM,2012,76.0,125.0
UNIVERSITY OF MANNHEIM,2013,77.0,138.0
UNIVERSITY OF MANNHEIM,2014,51.0,192.0
UNIVERSITY OF MANNHEIM,2015,57.0,198.0
UNIVERSITY OF MANNHEIM,2016,38.0,246.0
UNIVERSITY OF MANNHEIM,2017,37.0,212.0
UNIVERSITY OF MARBURG,2003,687.0,1.0
UNIVERSITY OF MARBURG,2004,587.0,2.0
UNIVERSITY OF MARBURG,2005,604.0,2.0
UNIVERSITY OF MARBURG,2006,631.0,2.0
UNIVERSITY OF MARBURG,2007,663.0,2.0
UNIVERSITY OF MARBURG,2008,862.0,1.0
UNIVERSITY OF MARBURG,2009,719.0,2.0
UNIVERSITY OF MARBURG,2010,709.0,2.0
UNIVERSITY OF MARBURG,2011,578.0,5.0
UNIVERSITY OF MARBURG,2012,527.0,7.0
UNIVERSITY OF MARBURG,2013,455.0,11.0
UNIVERSITY OF MARBURG,2014,477.0,11.0
UNIVERSITY OF MARBURG,2015,481.0,12.0
UNIVERSITY OF MARBURG,2016,463.0,13.0
UNIVERSITY OF MARBURG,2017,463.0,11.0
UNIVERSITY OF MARNE LA VALLEE,2008,814.0,1.0
UNIVERSITY OF MARNE LA VALLEE,2009,834.0,1.0
UNIVERSITY OF MARNE LA VALLEE,2010,866.0,1.0
UNIVERSITY OF MARNE LA VALLEE,2011,892.0,1.0
UNIVERSITY OF MARNE LA VALLEE,2012,908.0,1.0
UNIVERSITY OF MARNE LA VALLEE,2015,1085.0,1.0
UNIVERSITY OF MARNE LA VALLEE,2016,1094.0,1.0
UNIVERSITY OF MARNE LA VALLEE,2017,1057.0,1.0
UNIVERSITY OF MARY WASHINGTON,2015,1085.0,1.0
UNIVERSITY OF MARY WASHINGTON,2016,1094.0,1.0
UNIVERSITY OF MARY WASHINGTON,2017,1057.0,1.0
UNIVERSITY OF MARYLAND,1999,19.0,94.0
UNIVERSITY OF MARYLAND,2000,15.0,132.0
UNIVERSITY OF MARYLAND,2001,19.0,148.0
UNIVERSITY OF MARYLAND,2002,16.0,181.0
UNIVERSITY OF MARYLAND,2003,16.0,180.0
UNIVERSITY OF MARYLAND,2004,15.0,197.0
UNIVERSITY OF MARYLAND,2005,16.0,200.0
UNIVERSITY OF MARYLAND,2006,15.0,252.0
UNIVERSITY OF MARYLAND,2007,15.0,254.0
UNIVERSITY OF MARYLAND,2008,15.0,304.0
UNIVERSITY OF MARYLAND,2009,15.0,318.0
UNIVERSITY OF MARYLAND,2010,16.0,356.0
UNIVERSITY OF MARYLAND,2011,20.0,343.0
UNIVERSITY OF MARYLAND,2012,19.0,361.0
UNIVERSITY OF MARYLAND,2013,21.0,349.0
UNIVERSITY OF MARYLAND,2014,20.0,374.0
UNIVERSITY OF MARYLAND,2015,21.0,356.0
UNIVERSITY OF MARYLAND,2016,21.0,370.0
UNIVERSITY OF MARYLAND,2017,22.0,300.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",1999,235.0,6.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2000,271.0,6.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2001,280.0,7.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2002,272.0,8.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2003,265.0,9.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2004,356.0,6.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2005,310.0,9.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2006,333.0,9.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2007,403.0,6.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2008,466.0,5.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2009,561.0,4.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2010,904.0,1.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2011,829.0,2.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2012,855.0,2.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2013,556.0,7.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2014,578.0,7.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2015,520.0,9.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2016,478.0,12.0
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2017,448.0,12.0
UNIVERSITY OF MASSACHUSETTS,1999,290.0,4.0
UNIVERSITY OF MASSACHUSETTS,2000,268.0,6.0
UNIVERSITY OF MASSACHUSETTS,2001,203.0,13.0
UNIVERSITY OF MASSACHUSETTS,2002,172.0,17.0
UNIVERSITY OF MASSACHUSETTS,2003,175.0,18.0
UNIVERSITY OF MASSACHUSETTS,2004,183.0,19.0
UNIVERSITY OF MASSACHUSETTS,2005,164.0,24.0
UNIVERSITY OF MASSACHUSETTS,2006,192.0,21.0
UNIVERSITY OF MASSACHUSETTS,2007,235.0,18.0
UNIVERSITY OF MASSACHUSETTS,2008,208.0,26.0
UNIVERSITY OF MASSACHUSETTS,2009,176.0,34.0
UNIVERSITY OF MASSACHUSETTS,2010,214.0,31.0
UNIVERSITY OF MASSACHUSETTS,2011,206.0,35.0
UNIVERSITY OF MASSACHUSETTS,2012,186.0,45.0
UNIVERSITY OF MASSACHUSETTS,2013,176.0,52.0
UNIVERSITY OF MASSACHUSETTS,2014,209.0,46.0
UNIVERSITY OF MASSACHUSETTS,2015,182.0,55.0
UNIVERSITY OF MASSACHUSETTS,2016,192.0,57.0
UNIVERSITY OF MASSACHUSETTS,2017,198.0,46.0
"UNIVERSITY OF MASSACHUSETTS, AMHERST",2011,847.0,1.0
"UNIVERSITY OF MASSACHUSETTS, AMHERST",2012,710.0,3.0
"UNIVERSITY OF MASSACHUSETTS, AMHERST",2013,432.0,13.0
"UNIVERSITY OF MASSACHUSETTS, AMHERST",2014,435.0,13.0
"UNIVERSITY OF MASSACHUSETTS, AMHERST",2015,459.0,13.0
"UNIVERSITY OF MASSACHUSETTS, AMHERST",2016,488.0,11.0
"UNIVERSITY OF MASSACHUSETTS, AMHERST",2017,485.0,10.0
"UNIVERSITY OF MASSACHUSETTS, DARTMOUTH",2014,1058.0,1.0
"UNIVERSITY OF MASSACHUSETTS, DARTMOUTH",2015,1115.0,1.0
"UNIVERSITY OF MASSACHUSETTS, DARTMOUTH",2016,1126.0,1.0
"UNIVERSITY OF MASSACHUSETTS, DARTMOUTH",2017,1095.0,1.0
"UNIVERSITY OF MASSACHUSETTS, LOWELL",2010,877.0,1.0
"UNIVERSITY OF MASSACHUSETTS, LOWELL",2011,902.0,1.0
"UNIVERSITY OF MASSACHUSETTS, LOWELL",2012,919.0,1.0
"UNIVERSITY OF MASSACHUSETTS, LOWELL",2013,531.0,8.0
"UNIVERSITY OF MASSACHUSETTS, LOWELL",2014,551.0,8.0
"UNIVERSITY OF MASSACHUSETTS, LOWELL",2015,612.0,6.0
"UNIVERSITY OF MASSACHUSETTS, LOWELL",2016,493.0,11.0
"UNIVERSITY OF MASSACHUSETTS, LOWELL",2017,460.0,11.0
UNIVERSITY OF MELBOURNE,1999,137.0,14.0
UNIVERSITY OF MELBOURNE,2000,121.0,21.0
UNIVERSITY OF MELBOURNE,2001,126.0,24.0
UNIVERSITY OF MELBOURNE,2002,105.0,35.0
UNIVERSITY OF MELBOURNE,2003,106.0,36.0
UNIVERSITY OF MELBOURNE,2004,106.0,38.0
UNIVERSITY OF MELBOURNE,2005,94.0,48.0
UNIVERSITY OF MELBOURNE,2006,102.0,48.0
UNIVERSITY OF MELBOURNE,2007,88.0,59.0
UNIVERSITY OF MELBOURNE,2008,65.0,92.0
UNIVERSITY OF MELBOURNE,2009,71.0,102.0
UNIVERSITY OF MELBOURNE,2010,74.0,106.0
UNIVERSITY OF MELBOURNE,2011,62.0,137.0
UNIVERSITY OF MELBOURNE,2012,56.0,158.0
UNIVERSITY OF MELBOURNE,2013,57.0,164.0
UNIVERSITY OF MELBOURNE,2014,52.0,186.0
UNIVERSITY OF MELBOURNE,2015,51.0,210.0
UNIVERSITY OF MELBOURNE,2016,47.0,229.0
UNIVERSITY OF MELBOURNE,2017,51.0,185.0
UNIVERSITY OF MEMPHIS,1999,331.0,3.0
UNIVERSITY OF MEMPHIS,2000,349.0,4.0
UNIVERSITY OF MEMPHIS,2001,385.0,4.0
UNIVERSITY OF MEMPHIS,2002,328.0,6.0
UNIVERSITY OF MEMPHIS,2003,370.0,5.0
UNIVERSITY OF MEMPHIS,2004,412.0,4.0
UNIVERSITY OF MEMPHIS,2005,432.0,4.0
UNIVERSITY OF MEMPHIS,2006,371.0,7.0
UNIVERSITY OF MEMPHIS,2007,429.0,5.0
UNIVERSITY OF MEMPHIS,2008,391.0,8.0
UNIVERSITY OF MEMPHIS,2009,401.0,9.0
UNIVERSITY OF MEMPHIS,2010,429.0,9.0
UNIVERSITY OF MEMPHIS,2011,327.0,17.0
UNIVERSITY OF MEMPHIS,2012,367.0,16.0
UNIVERSITY OF MEMPHIS,2013,315.0,23.0
UNIVERSITY OF MEMPHIS,2014,336.0,22.0
UNIVERSITY OF MEMPHIS,2015,325.0,26.0
UNIVERSITY OF MEMPHIS,2016,336.0,24.0
UNIVERSITY OF MEMPHIS,2017,317.0,24.0
UNIVERSITY OF MESSINA,2009,752.0,2.0
UNIVERSITY OF MESSINA,2010,788.0,2.0
UNIVERSITY OF MESSINA,2011,823.0,2.0
UNIVERSITY OF MESSINA,2012,843.0,2.0
UNIVERSITY OF MESSINA,2013,888.0,2.0
UNIVERSITY OF MESSINA,2015,888.0,2.0
UNIVERSITY OF MESSINA,2016,481.0,12.0
UNIVERSITY OF MESSINA,2017,450.0,12.0
UNIVERSITY OF METZ,2002,689.0,1.0
UNIVERSITY OF METZ,2003,714.0,1.0
UNIVERSITY OF METZ,2004,518.0,2.0
UNIVERSITY OF METZ,2005,541.0,2.0
UNIVERSITY OF METZ,2006,571.0,2.0
UNIVERSITY OF METZ,2007,669.0,2.0
UNIVERSITY OF METZ,2008,595.0,3.0
UNIVERSITY OF METZ,2009,830.0,1.0
UNIVERSITY OF METZ,2010,672.0,3.0
UNIVERSITY OF METZ,2011,706.0,3.0
UNIVERSITY OF METZ,2012,716.0,3.0
UNIVERSITY OF METZ,2013,879.0,2.0
UNIVERSITY OF METZ,2014,900.0,2.0
UNIVERSITY OF MIAMI,1999,169.0,10.0
UNIVERSITY OF MIAMI,2000,191.0,11.0
UNIVERSITY OF MIAMI,2001,163.0,17.0
UNIVERSITY OF MIAMI,2002,134.0,23.0
UNIVERSITY OF MIAMI,2003,125.0,28.0
UNIVERSITY OF MIAMI,2004,130.0,29.0
UNIVERSITY OF MIAMI,2005,115.0,37.0
UNIVERSITY OF MIAMI,2006,139.0,32.0
UNIVERSITY OF MIAMI,2007,159.0,30.0
UNIVERSITY OF MIAMI,2008,199.0,27.0
UNIVERSITY OF MIAMI,2009,181.0,33.0
UNIVERSITY OF MIAMI,2010,202.0,32.0
UNIVERSITY OF MIAMI,2011,181.0,42.0
UNIVERSITY OF MIAMI,2012,163.0,53.0
UNIVERSITY OF MIAMI,2013,145.0,72.0
UNIVERSITY OF MIAMI,2014,144.0,76.0
UNIVERSITY OF MIAMI,2015,141.0,77.0
UNIVERSITY OF MIAMI,2016,167.0,69.0
UNIVERSITY OF MIAMI,2017,173.0,54.0
UNIVERSITY OF MICHIGAN,1999,10.0,144.0
UNIVERSITY OF MICHIGAN,2000,10.0,184.0
UNIVERSITY OF MICHIGAN,2001,11.0,230.0
UNIVERSITY OF MICHIGAN,2002,12.0,245.0
UNIVERSITY OF MICHIGAN,2003,12.0,254.0
UNIVERSITY OF MICHIGAN,2004,14.0,252.0
UNIVERSITY OF MICHIGAN,2005,14.0,252.0
UNIVERSITY OF MICHIGAN,2006,14.0,261.0
UNIVERSITY OF MICHIGAN,2007,14.0,279.0
UNIVERSITY OF MICHIGAN,2008,14.0,317.0
UNIVERSITY OF MICHIGAN,2009,14.0,362.0
UNIVERSITY OF MICHIGAN,2010,14.0,414.0
UNIVERSITY OF MICHIGAN,2011,14.0,448.0
UNIVERSITY OF MICHIGAN,2012,13.0,495.0
UNIVERSITY OF MICHIGAN,2013,14.0,501.0
UNIVERSITY OF MICHIGAN,2014,14.0,508.0
UNIVERSITY OF MICHIGAN,2015,15.0,508.0
UNIVERSITY OF MICHIGAN,2016,14.0,539.0
UNIVERSITY OF MICHIGAN,2017,15.0,426.0
UNIVERSITY OF MILAN,2000,391.0,3.0
UNIVERSITY OF MILAN,2001,382.0,4.0
UNIVERSITY OF MILAN,2002,363.0,4.0
UNIVERSITY OF MILAN,2003,361.0,5.0
UNIVERSITY OF MILAN,2004,331.0,7.0
UNIVERSITY OF MILAN,2005,362.0,6.0
UNIVERSITY OF MILAN,2006,367.0,7.0
